	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
186	187	0.25342465753424653	0.0	0.18909224263390242	0.011594337804721995	0.0645202063463108	0.45593363355227007	0.528425895497864	0.615024171028214	0.2060468391252681	0.5246963562753036	0.004658435235286551	0.483309143686508
187	188	0.6575342465753424	0.0	0.24209061369650875	0.5699402366984418	0.64605220530339	0.48676431240530643	0.7932773109243696	0.9028937209320738	0.24762407612079115	0.6743530401851462	0.41926778459500175	0.7793904208998566
188	189	0.7876712328767124	0.0	0.3384710376224626	0.7258866020172943	0.7624406313014007	0.5605826000323175	0.8470588235294119	0.9477876419035576	0.3386268119530744	0.6431476569407604	0.582794908428474	0.8563134978229332
189	190	0.03424657534246575	1.0	0.014673529017924559	0.00023994319549628954	0.005048210420739614	0.279518939935269	0.1597018898056961	0.1417218460443353	0.022622870479139457	0.5142857142857142	6.675148349432635e-05	0.14804063860668326
190	191	0.2945205479452055	0.0	0.29254749429991816	0.01798238517330383	0.08228084682501868	0.6040070584486625	0.5503489531405781	0.6639328667260584	0.3108515793959971	0.4593939393939394	0.00738951085561589	0.5123367198838953
191	192	0.2945205479452055	0.0	0.24647183654268737	0.0686696092866672	0.1891060389587658	0.5375564868102396	0.6132738809809637	0.6682453938453314	0.25741205015860696	0.4496969696969697	0.037019570814069154	0.5442670537010195
192	193	0.2191780821917808	1.0	0.26504933928787455	0.0034891717656715475	0.021700515266964794	0.7211102467002944	0.401781600368607	0.5616103339160292	0.29600982923484453	0.41711229946524064	0.0006452974130227276	0.3969521044992843
193	194	0.13013698630136986	0.0	0.07710496084331885	0.0037787732298772986	0.03033705562376869	0.6849924714155019	0.3738091637683352	0.41014431302545845	0.09479091089808547	0.5142857142857142	0.001161982540460106	0.34107402031931366
194	195	0.3150684931506849	0.0	0.3725944399819297	0.018544052294299722	0.08101427820223903	0.3471830123860642	0.5727731092436976	0.6849935731080425	0.39450933619146245	0.4063829787234043	0.007174910736303352	0.5326560232220658
195	196	0.15753424657534246	0.0	0.1364710096028307	0.004154153523000734	0.03239168698660726	0.1552020926508209	0.4731423098411687	0.46697719449730674	0.16314532470816778	0.43999999999999995	0.0013065953280215813	0.4121915820029096
196	197	0.08904109589041095	0.0	0.054191001595787394	0.00212585799402026	0.023401771533095868	0.19927832040069487	0.3075131042516017	0.3137057892241766	0.07059228268613695	0.48	0.0007353420914923691	0.2801161103048022
197	198	0.22602739726027396	0.0	0.22929114074131202	0.010492283616019218	0.05888788976980573	0.20915590583808435	0.49906950400517847	0.5783527662986712	0.25316635019110134	0.46588235294117647	0.003922652843115935	0.4557329462989905
